MLN_MID,IMDbMovieID,MovieName,MovieYear,MovieRating,MovieGenreList
408,tt0092804,Cry Freedom,1987,7.50,"Biography,Drama,History"
409,tt0092925,Dragnet,1987,5.90,"Comedy,Crime"
410,tt0092965,Empire of the Sun,1987,7.80,"Drama,History,War"
411,tt0092967,End of the Line,1987,5.70,"Comedy,Drama,Romance"
412,tt0093011,Fatal Beauty,1987,5.30,"Action,Comedy,Crime"
413,tt0093029,Five Corners,1987,6.30,"Crime,Drama,Thriller"
414,tt0093042,"Forever, Lulu",1987,4.10,"Comedy,Mystery"
415,tt0093050,Friendship's Death,1987,6.30,"Drama,Sci-Fi"
416,tt0093092,Julia and Julia,1987,5.70,"Drama,Fantasy,Romance"
417,tt0093105,"Good Morning, Vietnam",1987,7.30,"Biography,Comedy,Drama"
418,tt0093137,Hamburger Hill,1987,6.70,"Action,Drama,Thriller"
419,tt0093161,Heart,1987,5.20,"Comedy,Drama"
420,tt0093215,Hot Pursuit,1987,5.80,Comedy
421,tt0093260,Innerspace,1987,6.80,"Action,Adventure,Comedy"
422,tt0093278,Ishtar,1987,4.20,"Action,Adventure,Comedy"
423,tt0093347,The Killing Time,1987,5.40,Thriller
424,tt0093351,Kiss Daddy Goodnight,1987,4.10,Thriller
425,tt0093379,Lady Beware,1987,6.00,Thriller
426,tt0093393,The Last of England,1987,6.80,"Drama,Fantasy"
427,tt0093407,Less Than Zero,1987,6.40,"Crime,Drama"
428,tt0093409,Lethal Weapon,1987,7.60,"Action,Crime,Thriller"
429,tt0093412,Law of Desire,1987,7.20,"Comedy,Drama,Thriller"
430,tt0093415,Light of Day,1987,5.50,"Drama,Music"
431,tt0093467,Made in Heaven,1987,6.50,"Comedy,Fantasy,Romance"
432,tt0093481,Malady of Love,1987,5.70,"Drama,Romance"
433,tt0093493,Mannequin,1987,5.80,"Comedy,Fantasy,Romance"
434,tt0093512,Maurice,1987,7.70,"Drama,Romance"
435,tt0093543,Mio in the Land of Faraway,1987,6.50,"Adventure,Family,Fantasy"
436,tt0093562,A Month in the Country,1987,7.20,Drama
437,tt0093565,Moonstruck,1987,7.10,"Comedy,Drama,Romance"
438,tt0093584,Murder Rap,1987,6.10,"Crime,Thriller"
439,tt0093605,Near Dark,1987,7.00,"Action,Crime,Drama"
440,tt0093629,A Nightmare on Elm Street 3: Dream Warriors,1987,6.60,"Action,Fantasy,Horror"
441,tt0093638,No Man's Land,1987,6.10,"Crime,Drama,Thriller"
442,tt0093640,No Way Out,1987,7.10,"Action,Crime,Drama"
443,tt0093737,The Pick-up Artist,1987,5.20,"Comedy,Crime,Drama"
444,tt0093779,The Princess Bride,1987,8.10,"Adventure,Family,Fantasy"
445,tt0093793,Project X,1987,6.10,"Comedy,Drama,Sci-Fi"
446,tt0093822,Raising Arizona,1987,7.40,"Comedy,Crime"
447,tt0093861,The Right Hand Man,1987,4.50,Drama
448,tt0093886,Roxanne,1987,6.60,"Comedy,Romance"
449,tt0093898,Russkies,1987,5.60,Drama
450,tt0093912,Salvation!: Have You Said Your Prayers Today?,1987,5.40,Comedy
451,tt0093936,The Secret of My Succe$s,1987,6.50,"Comedy,Romance"
452,tt0093966,The Sicilian,1987,5.30,"Action,Crime,Drama"
453,tt0093980,"Sister, Sister",1987,5.50,"Drama,Mystery,Romance"
454,tt0093986,Slam Dance,1987,5.30,"Mystery,Thriller"
455,tt0094020,Square Dance,1987,6.10,"Drama,Romance"
456,tt0094082,Suspect,1987,6.60,"Crime,Drama,Thriller"
457,tt0094118,Teen Wolf Too,1987,3.20,"Comedy,Fantasy"
458,tt0094140,Three for the Road,1987,5.30,"Comedy,Drama"
459,tt0094152,The Time Guardian,1987,4.30,"Action,Romance,Sci-Fi"
460,tt0094208,A Man in Love,1987,5.90,"Drama,Romance"
461,tt0094215,Under Cover,1987,5.00,"Action,Crime,Drama"
462,tt0094226,The Untouchables,1987,7.90,"Crime,Drama,Thriller"
463,tt0094291,Wall Street,1987,7.40,"Crime,Drama"
464,tt0094318,White Water Summer,1987,6.20,"Adventure,Drama"
465,tt0094325,Wild Thing,1987,5.20,"Action,Drama,Thriller"
466,tt0094332,The Witches of Eastwick,1987,6.50,"Comedy,Fantasy,Horror"
467,tt0094336,Withnail & I,1987,7.80,"Comedy,Drama"
468,tt0094383,Zombie High,1987,4.10,"Comedy,Horror"
469,tt0095298,Hidden City,1987,6.50,"Mystery,Thriller"
470,tt0095305,High Tide,1987,7.30,Drama
471,tt0095904,Prison,1987,5.90,"Crime,Drama,Horror"
472,tt0095916,Promised Land,1987,5.70,Drama
473,tt0092675,Bloodsport,1988,6.80,"Action,Biography,Drama"
474,tt0093015,Dragons Forever,1988,7.30,"Action,Comedy,Romance"
475,tt0093403,Lemon Sky,1988,6.70,Drama
476,tt0093747,El placer de matar,1988,5.10,"Crime,Thriller"
477,tt0093840,Rowing with the Wind,1988,6.00,"Drama,Horror,Mystery"
478,tt0094594,1969,1988,5.80,"Drama,War"
479,tt0094606,The Accidental Tourist,1988,6.80,"Drama,Romance"
480,tt0094608,The Accused,1988,7.10,Drama
481,tt0094612,Action Jackson,1988,5.20,"Action,Comedy,Crime"
482,tt0094644,American Roulette,1988,4.50,Thriller
483,tt0094667,Apartment Zero,1988,6.90,"Drama,Thriller"
484,tt0094669,Appointment with Death,1988,6.20,"Crime,Drama,Mystery"
485,tt0094721,Beetlejuice,1988,7.50,"Comedy,Fantasy"
486,tt0094731,Betrayed,1988,6.30,"Drama,Thriller"
487,tt0094737,Big,1988,7.30,"Comedy,Drama,Family"
488,tt0094746,Biloxi Blues,1988,6.60,"Comedy,Drama"
489,tt0094747,Bird,1988,7.20,"Biography,Drama,Music"
490,tt0094750,Black Eagle,1988,3.80,"Action,Drama"
491,tt0094799,"Bright Lights, Big City",1988,5.60,Drama
492,tt0094812,Bull Durham,1988,7.10,"Comedy,Romance,Sport"
493,tt0094822,Baton Rouge,1988,6.50,"Crime,Mystery,Romance"
494,tt0094828,Camille Claudel,1988,7.30,"Biography,Drama,History"
495,tt0094882,Clara's Heart,1988,6.30,Drama
496,tt0094889,Cocktail,1988,5.80,"Comedy,Drama,Romance"
497,tt0094890,Cocoon: The Return,1988,5.30,"Adventure,Comedy,Mystery"
498,tt0094894,Colors,1988,6.70,"Action,Crime,Drama"
499,tt0094898,Coming to America,1988,7.00,"Comedy,Romance"
500,tt0094933,D.O.A.,1988,6.10,"Mystery,Thriller"
501,tt0094947,Dangerous Liaisons,1988,7.60,"Drama,Romance"
502,tt0094963,The Dead Pool,1988,6.30,"Action,Crime,Mystery"
503,tt0095016,Die Hard,1988,8.20,"Action,Thriller"
504,tt0095050,Dominick and Eugene,1988,7.10,Drama
505,tt0095082,Eight Men Out,1988,7.30,"Drama,History,Sport"
506,tt0095119,Everybody's All-American,1988,6.20,"Drama,Romance,Sport"
507,tt0095159,A Fish Called Wanda,1988,7.60,"Comedy,Crime"
508,tt0095169,For Keeps?,1988,5.90,"Comedy,Drama,Romance"
509,tt0095178,Fresh Horses,1988,5.00,Drama
510,tt0095182,The Frog Prince,1988,6.90,"Drama,Family,Fantasy"
511,tt0095208,Georgia,1988,6.40,"Mystery,Thriller"
512,tt0095253,The Great Outdoors,1988,6.60,Comedy
513,tt0095274,A Handful of Dust,1988,6.80,"Drama,Romance"
514,tt0095280,Haunted Summer,1988,6.20,"Drama,Romance"
515,tt0095286,Heart of Midnight,1988,5.30,"Drama,Horror,Thriller"
516,tt0095304,High Spirits,1988,5.70,"Comedy,Fantasy"
517,tt0095326,Hot to Trot,1988,4.30,"Comedy,Fantasy"
518,tt0095333,The House on Carroll Street,1988,6.20,Thriller
519,tt0095357,Illegally Yours,1988,4.20,Comedy
520,tt0095389,Jack's Back,1988,6.00,"Crime,Horror,Mystery"
521,tt0095403,Police Story 2,1988,7.20,"Action,Comedy,Crime"
522,tt0095409,Johnny Be Good,1988,4.50,"Comedy,Sport"
523,tt0095428,Kansas,1988,5.40,"Crime,Drama,Romance"
524,tt0095488,The Lair of the White Worm,1988,5.90,"Comedy,Horror"
525,tt0095497,The Last Temptation of Christ,1988,7.60,Drama
526,tt0095532,Little Nikita,1988,6.00,"Drama,Thriller"
527,tt0095593,Married to the Mob,1988,6.10,"Comedy,Crime,Romance"
528,tt0095598,La maschera,1988,7.10,"Fantasy,Romance"
529,tt0095599,Masquerade,1988,6.00,"Drama,Romance,Thriller"
530,tt0095625,La m??ridienne,1988,6.40,\N
531,tt0095647,Mississippi Burning,1988,7.80,"Crime,Drama,History"
532,tt0095649,The Moderns,1988,6.70,"Comedy,Drama,Romance"
533,tt0095675,Women on the Verge of a Nervous Breakdown,1988,7.60,"Comedy,Drama"
534,tt0095690,Mystic Pizza,1988,6.20,"Comedy,Drama,Romance"
535,tt0095730,The Night Before,1988,6.40,Comedy
536,tt0095736,A Night in the Life of Jimmy Reardon,1988,5.50,"Comedy,Drama,Romance"
537,tt0095759,The Bengali Night,1988,6.30,Drama
538,tt0095774,Off Limits,1988,6.20,"Action,Drama,Thriller"
539,tt0095832,Pass the Ammo,1988,6.20,Comedy
540,tt0095853,Permanent Record,1988,6.40,"Drama,Music,Romance"
541,tt0095897,The Presidio,1988,6.00,"Action,Crime,Mystery"
542,tt0095903,The Prince of Pennsylvania,1988,5.70,"Comedy,Drama"
543,tt0095927,Punchline,1988,5.80,"Comedy,Drama,Romance"
544,tt0095953,Rain Man,1988,8.00,Drama
545,tt0095989,Return of the Killer Tomatoes!,1988,5.20,"Comedy,Horror,Sci-Fi"
546,tt0096003,Rocket Gibraltar,1988,6.60,Drama
547,tt0096018,Running on Empty,1988,7.70,"Crime,Drama,Music"
548,tt0096054,School Daze,1988,5.80,"Comedy,Drama,Musical"
549,tt0096073,The Seventh Sign,1988,5.90,"Drama,Fantasy,Horror"
550,tt0096094,She's Having a Baby,1988,5.80,"Comedy,Drama,Romance"
551,tt0096166,Stars and Bars,1988,4.80,Comedy
552,tt0096171,Stealing Home,1988,6.80,"Drama,Romance,Sport"
553,tt0096180,Stormy Monday,1988,6.30,"Crime,Drama,Music"
554,tt0096193,Sunset,1988,5.70,"Crime,Mystery,Thriller"
555,tt0096200,Sweet Hearts Dance,1988,5.70,"Comedy,Drama,Romance"
556,tt0096203,Switching Channels,1988,5.90,"Comedy,Crime"
557,tt0096223,Tapeheads,1988,5.80,"Comedy,Music"
558,tt0096241,The Telephone,1988,4.50,"Comedy,Drama"
559,tt0096244,Tequila Sunrise,1988,6.00,"Crime,Drama,Romance"
560,tt0096270,Time Out,1988,4.30,\N
561,tt0096271,A Time of Destiny,1988,4.80,"Drama,War"
562,tt0096280,To Kill a Priest,1988,6.20,"Drama,History,Thriller"
563,tt0096289,Torch Song Trilogy,1988,7.70,"Comedy,Drama,Romance"
564,tt0096332,The Unbearable Lightness of Being,1988,7.40,"Drama,Romance"
565,tt0096405,Vroom,1988,5.90,"Drama,Romance"
566,tt0096445,Wildfire,1988,5.20,Drama
567,tt0096446,Willow,1988,7.30,"Action,Adventure,Drama"
568,tt0096463,Working Girl,1988,6.70,"Comedy,Drama,Romance"
569,tt0096487,Young Guns,1988,6.80,"Action,Crime,Drama"
570,tt0096523,L'??tudiante,1988,5.60,"Comedy,Romance"
571,tt0096764,The Adventures of Baron Munchausen,1988,7.20,"Adventure,Comedy,Fantasy"
572,tt0097125,Criminal Law,1988,5.70,"Crime,Thriller"
573,tt0097257,Earth Girls Are Easy,1988,5.30,"Comedy,Musical,Romance"
574,tt0097373,For Queen & Country,1988,5.70,"Crime,Drama,Thriller"
575,tt0097493,Heathers,1988,7.30,Comedy
576,tt0097804,Magdalene,1988,5.60,"Drama,Romance"
577,tt0098122,Priceless Beauty,1988,4.70,"Drama,Fantasy,Romance"
578,tt0098356,Some Girls,1988,6.00,"Comedy,Drama,Fantasy"
579,tt0098577,Vampire's Kiss,1988,5.90,"Comedy,Horror"
580,tt0101808,Emerald City,1988,5.50,"Comedy,Drama"
581,tt0106771,Dragons of the Orient,1988,6.10,"Action,Documentary"
582,tt0118930,The Dark Side of the Sun,1988,5.50,"Drama,Romance"
583,tt0191091,Doc's Kingdom,1988,7.20,Drama
584,tt0246427,Das andere Ende der Welt,1988,7.80,\N
585,tt0252068,Twice Upon a Time,1988,5.90,\N
586,tt0087374,The Gunrunner,1989,4.00,"Crime,Drama"
587,tt0092131,Once Around the Park,1989,6.90,"Crime,Drama,Romance"
588,tt0092903,Bille en t??te,1989,6.20,"Drama,Romance"
589,tt0094705,Going Down in Morocco,1989,6.30,Comedy
590,tt0094886,Clownhouse,1989,5.80,Horror
591,tt0095542,Dragon Fight,1989,6.10,Action
592,tt0096416,War Requiem,1989,6.70,"Drama,War"
593,tt0096522,Ballet,1989,5.60,"Fantasy,Romance,Thriller"
594,tt0096734,The 'Burbs,1989,6.90,"Comedy,Mystery,Thriller"
595,tt0096755,Torrents of Spring,1989,6.00,"Drama,Romance"
596,tt0096794,Always,1989,6.40,"Fantasy,Romance"
597,tt0096820,Animal Behavior,1989,3.50,"Comedy,Romance"
598,tt0096870,Going Overboard,1989,1.90,Comedy
599,tt0096874,Back to the Future Part II,1989,7.80,"Adventure,Comedy,Sci-Fi"
600,tt0096921,Beyond the Stars,1989,5.30,"Drama,Sci-Fi"
601,tt0096926,The Big Picture,1989,6.30,"Comedy,Drama,Romance"
602,tt0096928,Bill & Ted's Excellent Adventure,1989,6.90,"Adventure,Comedy,Music"
603,tt0096933,Black Rain,1989,6.60,"Action,Crime,Thriller"
604,tt0096938,La blanca paloma,1989,5.70,"Action,Drama,Romance"
605,tt0096969,Born on the Fourth of July,1989,7.20,"Biography,Drama,War"
606,tt0097027,Casualties of War,1989,7.10,"Crime,Drama,War"
607,tt0097044,Chances Are,1989,6.40,"Comedy,Fantasy,Romance"
608,tt0097052,Checking Out,1989,4.80,Comedy
609,tt0097136,Cutting Class,1989,4.20,"Comedy,Crime,Horror"
610,tt0097138,Cyborg,1989,5.00,"Action,Sci-Fi,Thriller"
611,tt0097162,Dead Calm,1989,6.80,"Horror,Thriller"
612,tt0097165,Dead Poets Society,1989,8.10,"Comedy,Drama"
613,tt0097240,Drugstore Cowboy,1989,7.40,"Crime,Drama"
614,tt0097289,Erik the Viking,1989,6.20,"Adventure,Comedy,Fantasy"
615,tt0097302,"Eversmile, New Jersey",1989,5.60,"Comedy,Drama,Romance"
616,tt0097322,The Fabulous Baker Boys,1989,6.80,"Drama,Music,Romance"
617,tt0097328,Family Business,1989,5.70,"Crime,Drama"
618,tt0097332,Far from Home,1989,5.70,"Crime,Drama,Mystery"
619,tt0097336,Fat Man and Little Boy,1989,6.50,"Biography,Drama,History"
620,tt0097351,Field of Dreams,1989,7.50,"Drama,Family,Fantasy"
621,tt0097376,Force majeure,1989,6.30,Drama
622,tt0097383,Francesco,1989,6.50,"Biography,Drama,History"
623,tt0097424,Getting It Right,1989,6.50,"Comedy,Drama,Romance"
624,tt0097441,Glory,1989,7.90,"Biography,Drama,History"
625,tt0097457,Great Balls of Fire!,1989,6.20,"Biography,Drama,Music"
626,tt0097481,Harlem Nights,1989,6.00,"Comedy,Crime,Drama"
627,tt0097490,Heart of Dixie,1989,5.20,Drama
628,tt0097499,Henry V,1989,7.70,"Action,Biography,Drama"
629,tt0097531,How to Get Ahead in Advertising,1989,7.00,"Comedy,Fantasy"
630,tt0097543,The Dog That Smiled,1989,7.40,"Drama,Family"
631,tt0097570,In Country,1989,5.90,"Drama,Romance,War"
632,tt0097574,Up to Date,1989,6.40,Drama
633,tt0097659,Kickboxer,1989,6.40,"Action,Sport,Thriller"
634,tt0097662,Kill Me Again,1989,6.30,"Action,Crime,Drama"
635,tt0097714,Last Exit to Brooklyn,1989,6.90,Drama
636,tt0097733,Lethal Weapon 2,1989,7.20,"Action,Crime,Thriller"
637,tt0097814,Kiki's Delivery Service,1989,7.90,"Adventure,Animation,Drama"
638,tt0097815,Major League,1989,7.20,"Comedy,Sport"
639,tt0097872,My Nights Are More Beautiful Than Your Days,1989,6.20,"Drama,Romance"
640,tt0097880,The Mighty Quinn,1989,6.10,"Action,Crime,Drama"
641,tt0097892,Miss Firecracker,1989,6.10,Comedy
642,tt0097937,My Left Foot,1989,7.90,"Biography,Drama"
643,tt0097958,National Lampoon's Christmas Vacation,1989,7.60,Comedy
644,tt0097967,Next of Kin,1989,5.70,"Action,Crime,Thriller"
645,tt0098019,Miracles - Mr. Canton and Lady Rose,1989,7.20,"Action,Comedy,Crime"
646,tt0098160,The Rachel Papers,1989,6.10,"Drama,Romance"
647,tt0098185,A Fool and His Money,1989,3.90,"Comedy,Drama"
648,tt0098188,Renegades,1989,5.30,"Action,Crime,Drama"
649,tt0098190,Resurrected,1989,6.00,"Drama,War"
650,tt0098251,Blood and Sand,1989,4.70,"Drama,Romance"
651,tt0098258,Say Anything...,1989,7.40,"Comedy,Drama,Romance"
652,tt0098273,Sea of Love,1989,6.80,"Crime,Drama,Mystery"
653,tt0098282,"See No Evil, Hear No Evil",1989,6.80,"Comedy,Crime"
654,tt0098283,See You in the Morning,1989,5.80,"Drama,Romance"
655,tt0098306,She's Back,1989,3.90,Comedy
656,tt0098324,If They Tell You I Fell,1989,6.20,"Drama,Mystery,Romance"
657,tt0098350,Slipstream,1989,4.90,"Adventure,Sci-Fi"
658,tt0098383,Staying Together,1989,6.30,"Comedy,Drama"
659,tt0098384,Steel Magnolias,1989,7.20,"Comedy,Drama,Romance"
660,tt0098435,Tale of Two Sisters,1989,2.50,Drama
661,tt0098436,The Tall Guy,1989,6.20,"Comedy,Romance"
662,tt0098441,Tank Malling,1989,5.00,"Crime,Drama,Thriller"
663,tt0098489,Tong Tana - En resa till Borneos inre,1989,6.50,Documentary
664,tt0098513,Triumph of the Spirit,1989,6.90,"Biography,Drama,History"
665,tt0098524,True Believer,1989,6.70,"Crime,Drama"
666,tt0098536,Turner & Hooch,1989,6.10,"Comedy,Crime,Drama"
667,tt0098554,Uncle Buck,1989,7.00,Comedy
668,tt0098575,Valmont,1989,7.00,"Drama,Romance"
669,tt0098621,The War of the Roses,1989,6.80,Comedy
670,tt0098622,Warlock,1989,6.20,"Action,Fantasy,Horror"
671,tt0098625,We're No Angels,1989,6.10,"Comedy,Crime"
672,tt0098635,When Harry Met Sally...,1989,7.60,"Comedy,Drama,Romance"
673,tt0098724,"Sex, Lies, and Videotape",1989,7.20,Drama
674,tt0099086,Back to Back,1989,5.00,"Action,Drama"
675,tt0099160,Blue Steel,1989,5.60,"Action,Crime,Drama"
676,tt0099242,Chattahoochee,1989,6.40,"Biography,Drama"
677,tt0100762,Time to Kill,1989,5.30,"Drama,War"
678,tt0100930,Who Shot Patakango?,1989,4.60,Comedy
679,tt0100940,Windprints,1989,6.20,"Action,Drama,Thriller"
680,tt0101026,Tie Me Up! Tie Me Down!,1989,7.00,"Comedy,Crime,Drama"
681,tt0363438,L'apr??s-Octobre,1989,4.80,Documentary
682,tt0096875,Catchfire,1990,5.40,"Action,Comedy,Crime"
683,tt0097115,Courage Mountain,1990,5.80,"Adventure,Drama,Family"
684,tt0097667,Killing Dad or How to Love Your Mother,1990,4.80,Comedy
685,tt0098658,Wings of Fame,1990,7.10,"Comedy,Drama,Fantasy"
686,tt0098959,...Almost,1990,5.40,"Drama,Fantasy,Romance"
687,tt0098961,Les 1001 nuits,1990,5.50,"Adventure,Comedy,Fantasy"
688,tt0099005,Air America,1990,5.70,"Action,Comedy"
689,tt0099044,Another 48 Hrs.,1990,5.80,"Action,Comedy,Crime"
690,tt0099052,Arachnophobia,1990,6.40,"Comedy,Fantasy,Horror"
691,tt0099088,Back to the Future Part III,1990,7.40,"Adventure,Comedy,Sci-Fi"
692,tt0099091,Bad Influence,1990,6.20,"Drama,Thriller"
693,tt0099098,Le bal du gouverneur,1990,5.80,"Drama,Romance"
694,tt0099128,Betsy's Wedding,1990,5.60,"Comedy,Romance"
695,tt0099141,Bird on a Wire,1990,5.90,"Action,Comedy"
696,tt0099165,The Bonfire of the Vanities,1990,5.50,"Comedy,Drama,Romance"
697,tt0099173,Brain Dead,1990,6.10,"Horror,Mystery,Sci-Fi"
698,tt0099204,Cadillac Man,1990,5.60,"Comedy,Crime"
699,tt0099250,Chicago Joe and the Showgirl,1990,4.90,"Crime,Drama,Romance"
700,tt0099291,Come See the Paradise,1990,6.70,"Drama,Romance,War"
701,tt0099298,Contra el viento,1990,6.20,Drama
702,tt0099316,Crazy People,1990,5.90,"Comedy,Drama"
703,tt0099323,The Crossing,1990,5.60,"Drama,Romance"
704,tt0099329,Cry-Baby,1990,6.50,"Comedy,Musical"
705,tt0099348,Dances with Wolves,1990,8.00,"Adventure,Drama,Western"
706,tt0099365,Darkman,1990,6.40,"Action,Crime,Fantasy"
707,tt0099371,Days of Thunder,1990,5.90,"Action,Drama,Sport"
708,tt0099385,Death Warrant,1990,5.60,"Action,Crime,Mystery"
709,tt0099423,Die Hard 2,1990,7.10,"Action,Thriller"
710,tt0099460,Downtown,1990,5.70,"Action,Comedy,Crime"
711,tt0099487,Edward Scissorhands,1990,7.90,"Drama,Fantasy,Romance"
712,tt0099520,Everybody Wins,1990,5.00,"Drama,Mystery,Thriller"
713,tt0099547,Farendj,1990,6.00,Drama
714,tt0099566,The Field,1990,7.40,"Drama,Thriller"
715,tt0099575,Fire Birds,1990,4.70,"Action,Adventure"
716,tt0099581,Flashback,1990,6.20,"Action,Adventure,Comedy"
717,tt0099582,Flatliners,1990,6.60,"Drama,Horror,Sci-Fi"
718,tt0099615,The Freshman,1990,6.50,"Comedy,Crime"
719,tt0099634,The Garden,1990,6.80,Drama
720,tt0099641,Gentille alouette,1990,7.60,\N
721,tt0099653,Ghost,1990,7.00,"Drama,Fantasy,Romance"
722,tt0099674,The Godfather: Part III,1990,7.60,"Crime,Drama"
723,tt0099685,Goodfellas,1990,8.70,"Biography,Crime,Drama"
724,tt0099703,The Grifters,1990,7.00,"Crime,Drama,Thriller"
725,tt0099726,Hamlet,1990,6.80,Drama
726,tt0099750,Heart Condition,1990,5.60,"Comedy,Crime,Drama"
727,tt0099762,Henry & June,1990,6.30,"Biography,Drama"
728,tt0099768,Hidden Agenda,1990,7.00,"Drama,Thriller"
729,tt0099785,Home Alone,1990,7.50,"Comedy,Family"
730,tt0099797,The Hot Spot,1990,6.40,"Crime,Drama,Romance"
731,tt0099800,House Party,1990,6.30,"Comedy,Music,Romance"
732,tt0099810,The Hunt for Red October,1990,7.60,"Action,Adventure,Thriller"
733,tt0099812,Island of Fire,1990,5.90,"Action,Crime,Drama"
734,tt0099850,Internal Affairs,1990,6.50,"Crime,Drama,Thriller"
735,tt0099871,Jacob's Ladder,1990,7.50,"Drama,Horror,Mystery"
736,tt0099892,Joe Versus the Volcano,1990,5.70,"Comedy,Romance"
737,tt0099939,King of New York,1990,7.00,"Crime,Thriller"
738,tt0099991,The Last of the Finest,1990,5.60,"Action,Crime,Drama"
739,tt0100029,Lionheart,1990,6.20,"Action,Crime,Drama"
740,tt0100046,The Long Walk Home,1990,7.30,"Drama,History"
741,tt0100077,Lung Ta: The Forgotten Tibet,1990,6.60,\N
742,tt0100135,Men at Work,1990,5.90,"Action,Comedy,Crime"
743,tt0100140,Mermaids,1990,6.60,"Comedy,Drama,Romance"
744,tt0100143,Miami Blues,1990,6.40,"Comedy,Crime,Drama"
745,tt0100150,Miller's Crossing,1990,7.80,"Crime,Drama,Thriller"
746,tt0100168,Mo' Better Blues,1990,6.60,"Drama,Music,Romance"
747,tt0100196,Mountains of the Moon,1990,7.30,"Adventure,Drama,History"
748,tt0100201,Mr. Destiny,1990,6.30,"Comedy,Fantasy,Romance"
749,tt0100232,Navy Seals,1990,5.50,"Action,Adventure,Thriller"
750,tt0100281,The Nutcracker Prince,1990,6.90,"Adventure,Animation,Family"
751,tt0100318,Pacific Heights,1990,6.40,Thriller
752,tt0100319,Pacific Palisades,1990,3.30,Comedy
753,tt0100395,Postcards from the Edge,1990,6.70,"Comedy,Drama"
754,tt0100405,Pretty Woman,1990,7.00,"Comedy,Romance"
755,tt0100442,Q & A,1990,6.50,"Crime,Drama,Thriller"
756,tt0100449,Quick Change,1990,6.80,"Comedy,Crime"
757,tt0100469,The Reflecting Skin,1990,7.00,"Drama,Horror,Thriller"
758,tt0100485,Revenge,1990,6.20,"Action,Crime,Drama"
759,tt0100514,The Rookie,1990,5.90,"Action,Comedy,Crime"
760,tt0100519,Rosencrantz & Guildenstern Are Dead,1990,7.60,"Comedy,Drama"
761,tt0100530,The Russia House,1990,6.10,"Drama,Romance,Thriller"
762,tt0100572,Il segreto,1990,4.30,Drama
763,tt0100594,The Sheltering Sky,1990,6.80,"Adventure,Drama"
764,tt0100606,A Show of Force,1990,5.20,"Drama,Thriller"
765,tt0100611,Sibling Rivalry,1990,5.40,Comedy
766,tt0100685,State of Grace,1990,7.30,"Action,Crime,Drama"
767,tt0100706,Street Hunter,1990,5.60,"Action,Drama"
768,tt0100707,Streets,1990,6.00,"Action,Drama,Thriller"
769,tt0100708,Strike It Rich,1990,5.00,Comedy
770,tt0100802,Total Recall,1990,7.50,"Action,Sci-Fi,Thriller"
771,tt0100814,Tremors,1990,7.10,"Comedy,Horror"
772,tt0100822,Tune in Tomorrow...,1990,6.20,"Comedy,Romance"
773,tt0100873,Vincent & Theo,1990,7.10,"Biography,Drama"
774,tt0100879,Vital Signs,1990,5.40,Drama
775,tt0100911,"Welcome Home, Roxy Carmichael",1990,5.90,"Comedy,Drama"
776,tt0100924,Where the Heart Is,1990,6.10,"Comedy,Drama"
777,tt0100935,Wild at Heart,1990,7.20,"Comedy,Crime,Drama"
778,tt0100994,Young Guns II,1990,6.50,"Action,Western"
779,tt0101268,Across the Tracks,1990,5.70,"Drama,Sport"
780,tt0101510,Bright Angel,1990,5.70,"Drama,Thriller"
781,tt0101531,Cadence,1990,6.60,Drama
782,tt0101707,Denial,1990,5.30,Drama
783,tt0102341,Love Hurts,1990,5.60,"Comedy,Drama"
784,tt0102432,Men of Respect,1990,5.30,"Crime,Drama,Thriller"
785,tt0102449,The Bachelor,1990,6.90,Drama
786,tt0102703,Prayer of the Rollerboys,1990,5.50,"Action,Drama,Sci-Fi"
